SeqID,Class,QSOGran1,QSOGran10,QSOGran11,QSOGran12,QSOGran13,QSOGran14,QSOGran15,QSOGran16,QSOGran17,QSOGran18,QSOGran19,QSOGran2,QSOGran20,QSOGran21,QSOGran22,QSOGran23,QSOGran24,QSOGran25,QSOGran26,QSOGran27,QSOGran28,QSOGran29,QSOGran3,QSOGran30,QSOGran31,QSOGran32,QSOGran33,QSOGran34,QSOGran35,QSOGran36,QSOGran37,QSOGran38,QSOGran39,QSOGran4,QSOGran40,QSOGran41,QSOGran42,QSOGran43,QSOGran5,QSOGran6,QSOGran7,QSOGran8,QSOGran9,QSOSW1,QSOSW10,QSOSW11,QSOSW12,QSOSW13,QSOSW14,QSOSW15,QSOSW16,QSOSW17,QSOSW18,QSOSW19,QSOSW2,QSOSW20,QSOSW21,QSOSW22,QSOSW23,QSOSW24,QSOSW25,QSOSW26,QSOSW27,QSOSW28,QSOSW29,QSOSW3,QSOSW30,QSOSW31,QSOSW32,QSOSW33,QSOSW34,QSOSW35,QSOSW36,QSOSW37,QSOSW38,QSOSW39,QSOSW4,QSOSW40,QSOSW41,QSOSW42,QSOSW43,QSOSW5,QSOSW6,QSOSW7,QSOSW8,QSOSW9
4DBLC,0,1.48297e-05,1.58183e-05,1.48297e-05,7.9092e-06,2.07615e-05,7.9092e-06,1.6807e-05,7.9092e-06,9.8865e-06,9.886e-07,5.9319e-06,1.87843e-05,1.77956e-05,0.050374615,0.0452318501,0.0437225869,0.0451897114,0.0396862663,0.0462397606,0.0470724302,0.0409811126,0.0467484606,7.9092e-06,0.0437584268,0.0403539952,0.0459279427,0.0467704246,0.0468661284,0.0414992748,0.0449001497,0.0429785257,0.0403610045,0.0398775343,1.58183e-05,0.0413342125,0.044452386,0.038430697,0.0369973201,4.9432e-06,1.6807e-05,1.18637e-05,1.6807e-05,1.08751e-05,1.15845e-05,1.23568e-05,1.15845e-05,6.1784e-06,1.62184e-05,6.1784e-06,1.31292e-05,6.1784e-06,7.723e-06,7.723e-07,4.6338e-06,1.46738e-05,1.39015e-05,0.0449488836,0.0450460217,0.0424658849,0.0448867601,0.0422875971,0.0471301723,0.0477919518,0.044415991,0.0430637327,6.1784e-06,0.0452035903,0.0437506505,0.043287864,0.0459690068,0.0431301853,0.0445459611,0.0439091848,0.0410628299,0.0411838212,0.0418995911,1.23568e-05,0.0418276975,0.0420778384,0.0388546677,0.0410685851,3.8615e-06,1.31292e-05,9.2676e-06,1.31292e-05,8.4953e-06
4D97A,0,1.27783e-05,1.02226e-05,6.6447e-06,9.7115e-06,7.667e-06,6.1336e-06,1.02226e-05,3.5779e-06,8.1781e-06,4.6002e-06,8.1781e-06,9.7115e-06,1.43117e-05,0.0482878028,0.0479975037,0.0500753433,0.0493981863,0.0401593413,0.0462157607,0.0412095125,0.0440988014,0.0424666631,5.1113e-06,0.0469424703,0.0442451331,0.042039206,0.0417548822,0.043924549,0.0441606048,0.0421762591,0.0407682273,0.0404506887,0.0422870831,1.07338e-05,0.0358422642,0.0388055518,0.0402195272,0.0462982977,3.0668e-06,1.07338e-05,5.1113e-06,1.89119e-05,1.07338e-05,1.02037e-05,8.163e-06,5.3059e-06,7.7548e-06,6.1222e-06,4.8978e-06,8.163e-06,2.857e-06,6.5304e-06,3.6733e-06,6.5304e-06,7.7548e-06,1.14282e-05,0.0481198143,0.0494889648,0.0465141972,0.044856334,0.0436430588,0.0469170816,0.042042805,0.0423308657,0.0447294296,4.0815e-06,0.0458981317,0.0424647058,0.0433307147,0.0437905251,0.0430656728,0.0421401735,0.0435065479,0.0404674045,0.0399632561,0.0407993389,8.5711e-06,0.0398338796,0.0403512308,0.0404253986,0.0451796573,2.4489e-06,8.5711e-06,4.0815e-06,1.51015e-05,8.5711e-06
4D8QH,0,8.6202e-06,9.148e-06,4.2221e-06,9.148e-06,6.5091e-06,8.796e-07,4.2221e-06,1.5833e-06,3.8703e-06,1.0555e-06,2.287e-06,5.2777e-06,6.3332e-06,0.0456343363,0.0438339572,0.0485644335,0.0480399196,0.0412214426,0.0403373176,0.0437543331,0.0443800366,0.0391747432,4.574e-06,0.0414021041,0.0434588098,0.0416861938,0.0414908776,0.0464226247,0.0445756944,0.0436066675,0.0410275254,0.0427824644,0.0422967379,6.861e-06,0.0446908404,0.0460081886,0.0445410219,0.0409699813,2.9907e-06,7.0369e-06,4.2221e-06,8.2684e-06,2.6388e-06,6.9811e-06,7.4085e-06,3.4193e-06,7.4085e-06,5.2715e-06,7.124e-07,3.4193e-06,1.2822e-06,3.1344e-06,8.548e-07,1.8521e-06,4.2742e-06,5.129e-06,0.0458989866,0.0450486581,0.0454665973,0.0452224343,0.0428908014,0.0408689332,0.0431617963,0.0429916796,0.041602503,3.7043e-06,0.0437662468,0.0425540075,0.0420748457,0.0422412775,0.0442960827,0.0437768185,0.0442662379,0.0419465818,0.0433183135,0.0427132893,5.5564e-06,0.0445171233,0.043392567,0.0439189695,0.0439844678,2.422e-06,5.6989e-06,3.4193e-06,6.6962e-06,2.1371e-06
4D87A,0,5.9128e-06,5.3753e-06,4.8377e-06,2.6876e-06,8.6004e-06,8.0629e-06,1.34382e-05,2.6876e-06,3.7627e-06,1.29006e-05,1.0213e-05,1.29006e-05,6.9878e-06,0.0428575969,0.0462435654,0.0431419311,0.0427927374,0.0448905953,0.0482660695,0.0407308868,0.0466624338,0.0429400826,1.23631e-05,0.0430944753,0.0465892053,0.041327112,0.0430696691,0.0452578114,0.0435690261,0.0459342319,0.0416828782,0.0435208095,0.0405197311,1.45132e-05,0.0403730123,0.041066688,0.0436887483,0.0416183699,6.4503e-06,3.2252e-06,6.4503e-06,1.0213e-05,1.07505e-05,6.0126e-06,5.466e-06,4.9194e-06,2.733e-06,8.7457e-06,8.1991e-06,1.36651e-05,2.733e-06,3.8262e-06,1.31185e-05,1.03855e-05,1.31185e-05,7.1058e-06,0.043730983,0.0463474671,0.0450528147,0.0418649323,0.0446119036,0.0440415175,0.0418012715,0.0456334494,0.0405865529,1.25719e-05,0.0438405592,0.0469184198,0.0418832529,0.0443172808,0.0454752411,0.0439680371,0.0457145023,0.0415948294,0.0446023252,0.0410273497,1.47583e-05,0.0395449514,0.0422884232,0.0432220576,0.0417668042,6.5592e-06,3.2796e-06,6.5592e-06,1.03855e-05,1.09321e-05
4D8KA,0,3.9866e-06,6.6443e-06,1.32886e-05,9.3021e-06,1.3289e-06,3.9866e-06,1.19598e-05,1.19598e-05,1.3289e-06,1.59464e-05,1.59464e-05,1.72752e-05,1.19598e-05,0.0462352918,0.0509404662,0.0466565329,0.0481992622,0.0471791502,0.0409615707,0.0441219387,0.0438213332,0.040903348,9.3021e-06,0.0483201463,0.0440575404,0.0440394123,0.0409820271,0.0458887199,0.0395316273,0.0412242886,0.0399971044,0.0423328819,0.0401588709,1.46175e-05,0.0389171996,0.0402942041,0.0429326307,0.0420732299,2.52484e-05,1.06309e-05,9.3021e-06,1.72752e-05,1.9933e-05,4.8042e-06,8.0071e-06,1.60141e-05,1.12099e-05,1.6014e-06,4.8042e-06,1.44127e-05,1.44127e-05,1.6014e-06,1.9217e-05,1.9217e-05,2.08184e-05,1.44127e-05,0.0509362956,0.0478922877,0.0467909591,0.0467691533,0.0431217234,0.0437363144,0.0452866095,0.0401321386,0.0397748211,1.12099e-05,0.0421665659,0.0422933472,0.0470081527,0.0464167417,0.0455727805,0.0421963102,0.0415422427,0.0438716507,0.0427950362,0.0404793418,1.76156e-05,0.040030795,0.0404269845,0.040015243,0.0404658594,3.04269e-05,1.28113e-05,1.12099e-05,2.08184e-05,2.40212e-05
3VF0B,0,6.5036e-06,7.0948e-06,4.7299e-06,3.5474e-06,4.7299e-06,1.12334e-05,8.8685e-06,5.9123e-06,4.7299e-06,1.35984e-05,5.912e-07,1.7737e-05,1.06422e-05,0.0453301276,0.0471997862,0.0561267323,0.0436735745,0.0536653408,0.0430985853,0.0406351611,0.0433946171,0.041513674,8.2773e-06,0.0433345026,0.0371714738,0.0413065252,0.0472043061,0.0416226252,0.0378475529,0.045001183,0.0418261956,0.0439525993,0.0421298282,1.18247e-05,0.0422940725,0.0427760469,0.0405230857,0.038204494,7.686e-06,1.24159e-05,8.8685e-06,1.06422e-05,8.2773e-06,6.1002e-06,6.6547e-06,4.4365e-06,3.3274e-06,4.4365e-06,1.05366e-05,8.3184e-06,5.5456e-06,4.4365e-06,1.27549e-05,5.546e-07,1.66368e-05,9.9821e-06,0.0451868468,0.0470486144,0.0516324446,0.0497332278,0.0456641066,0.0456278597,0.0442345369,0.0433778081,0.0433685569,7.7638e-06,0.0432708945,0.0408017918,0.0450552308,0.0437369719,0.0424279948,0.0419240933,0.0428120912,0.0411882715,0.0409409724,0.0420599877,1.10912e-05,0.0416735576,0.0386742703,0.0396882329,0.0397141425,7.2093e-06,1.16458e-05,8.3184e-06,9.9821e-06,7.7638e-06
3VFDA,0,7.1602e-06,8.7876e-06,7.4857e-06,8.1366e-06,8.4621e-06,3.5801e-06,6.5093e-06,2.6037e-06,2.6037e-06,4.5565e-06,1.9528e-06,1.00894e-05,6.8348e-06,0.0474804647,0.0447232964,0.049900355,0.0467266048,0.0422800834,0.0398955864,0.0407321324,0.0405025695,0.0440281915,4.2311e-06,0.0412817977,0.0417527834,0.0435996196,0.0422972574,0.0439765698,0.043298764,0.0406596501,0.0447617206,0.0453022979,0.0438962741,1.04149e-05,0.0475479695,0.0415016781,0.0420990107,0.0416290426,5.5329e-06,8.7876e-06,4.2311e-06,6.8348e-06,7.4857e-06,6.3916e-06,7.8442e-06,6.6821e-06,7.2632e-06,7.5537e-06,3.1958e-06,5.8105e-06,2.3242e-06,2.3242e-06,4.0674e-06,1.7432e-06,9.0063e-06,6.1011e-06,0.0453738162,0.04482572,0.0493674266,0.0444378834,0.0445628674,0.0428547534,0.042649239,0.0407982894,0.0427004719,3.7769e-06,0.0429811088,0.0419894946,0.044096471,0.0445134181,0.0456559972,0.0406696766,0.0397070189,0.0432467818,0.043288891,0.0420854815,9.2969e-06,0.0441445662,0.0408039268,0.0441763406,0.044957635,4.939e-06,7.8442e-06,3.7769e-06,6.1011e-06,6.6821e-06
2LO0A,0,0.000168912,1.4076e-05,2.8152e-05,2.8152e-05,0.0,4.2228e-05,8.4456e-05,8.4456e-05,2.8152e-05,2.8152e-05,2.8152e-05,9.8532e-05,7.038e-05,0.0614088628,0.0686011146,0.0475703116,0.0544230533,0.0421504799,0.0557052601,0.0434630269,0.0456679032,0.0427446391,1.4076e-05,0.0488562222,0.0519155395,0.0385429658,0.049497763,0.0358132476,0.0344166156,0.0302919105,0.0416513004,0.0309701113,0.0344617406,7.038e-05,0.0356097752,0.0331540323,0.0380100213,0.0340324794,0.0,5.6304e-05,8.4456e-05,0.000112608,0.0,0.0001118344,9.3195e-06,1.86391e-05,1.86391e-05,0.0,2.79586e-05,5.59172e-05,5.59172e-05,1.86391e-05,1.86391e-05,1.86391e-05,6.52367e-05,4.65977e-05,0.0610931162,0.0550950733,0.0536636879,0.0541299858,0.0515504424,0.0462344915,0.0479222958,0.0432875875,0.046352028,9.3195e-06,0.0425319512,0.0432032217,0.0395350415,0.044973925,0.0414949289,0.0339290854,0.0346599107,0.0376023851,0.0396959139,0.0331564526,4.65977e-05,0.039307649,0.034705082,0.0378430055,0.0373430935,0.0,3.72781e-05,5.59172e-05,7.45563e-05,0.0
3VE0I,0,8.0626e-06,8.0626e-06,1.41096e-05,8.0626e-06,2.6875e-06,1.14221e-05,1.41096e-05,1.00783e-05,1.41096e-05,4.7032e-06,1.07502e-05,7.3907e-06,1.14221e-05,0.0432784437,0.0446980187,0.0433138,0.0492240956,0.0435112879,0.0472711166,0.0428402375,0.0464446082,0.0427482076,1.34377e-05,0.0416942959,0.0389682518,0.0462962033,0.0428205614,0.0445477341,0.0437212629,0.0403416844,0.0462400387,0.0416758083,0.0388615479,1.14221e-05,0.0482175784,0.0418852114,0.040131934,0.0410685216,3.3594e-06,1.20939e-05,1.00783e-05,1.47815e-05,9.4064e-06,7.1854e-06,7.1854e-06,1.25744e-05,7.1854e-06,2.3951e-06,1.01793e-05,1.25744e-05,8.9817e-06,1.25744e-05,4.1915e-06,9.5805e-06,6.5866e-06,1.01793e-05,0.0442640308,0.0442297214,0.0453406324,0.048346646,0.042593432,0.0441513427,0.0432573607,0.0438753126,0.0441844411,1.19757e-05,0.0396381016,0.0420605469,0.0457582281,0.0458810781,0.0449694481,0.0429843599,0.0408699629,0.0465535273,0.041993467,0.0407626928,1.01793e-05,0.0447635388,0.0409708055,0.0392353113,0.0431381736,2.9939e-06,1.07781e-05,8.9817e-06,1.31732e-05,8.383e-06
4AE2A,0,9.0332e-06,9.0332e-06,6.3232e-06,1.44531e-05,1.17431e-05,1.08398e-05,1.53564e-05,1.26464e-05,1.26464e-05,8.1299e-06,7.2265e-06,1.08398e-05,1.26464e-05,0.0460374725,0.0457123486,0.0430971611,0.0419181481,0.0411078858,0.0528441557,0.0452776652,0.0440488575,0.0416620214,1.17431e-05,0.0456678542,0.0444693654,0.0438973751,0.0412998482,0.0440820361,0.0391832228,0.0507811532,0.0405261377,0.0432176291,0.0435652047,1.7163e-05,0.0393622508,0.0394475097,0.0442928311,0.0382715204,7.2265e-06,1.35498e-05,1.17431e-05,1.80663e-05,9.9365e-06,8.0026e-06,8.0026e-06,5.6018e-06,1.28041e-05,1.04033e-05,9.6031e-06,1.36044e-05,1.12036e-05,1.12036e-05,7.2023e-06,6.4021e-06,9.6031e-06,1.12036e-05,0.0458880126,0.0462431137,0.0452397181,0.0430007479,0.042212884,0.0474167831,0.0466450865,0.0400577256,0.0427251464,1.04033e-05,0.046074618,0.0453409512,0.0419617895,0.0438937026,0.0459971879,0.0412950741,0.0468742666,0.0412347748,0.0387310394,0.0433182409,1.52049e-05,0.0440136292,0.0414956969,0.0422972537,0.0378384919,6.4021e-06,1.20039e-05,1.04033e-05,1.60051e-05,8.8028e-06
3VDIA,0,8.5574e-06,9.4582e-06,7.2062e-06,7.6566e-06,3.6031e-06,9.4582e-06,9.4582e-06,1.21605e-05,5.855e-06,3.6031e-06,4.5039e-06,9.4582e-06,1.6214e-05,0.0481192255,0.0484468052,0.0448493241,0.0431903687,0.0419058319,0.0412408499,0.0452766136,0.041539058,0.0434286675,8.5574e-06,0.0429617746,0.0448403593,0.0432029658,0.0415056563,0.0423452143,0.0463434013,0.0438613767,0.0470048443,0.0458738728,0.036955124,9.4582e-06,0.040801205,0.0405261917,0.0414875977,0.0441288299,2.2519e-06,8.107e-06,7.2062e-06,1.80155e-05,4.0535e-06,6.8646e-06,7.5872e-06,5.7807e-06,6.142e-06,2.8903e-06,7.5872e-06,7.5872e-06,9.7549e-06,4.6968e-06,2.8903e-06,3.6129e-06,7.5872e-06,1.30066e-05,0.0483254442,0.0481107466,0.0457271306,0.0431067979,0.0418926954,0.0418907749,0.0446134784,0.0421757462,0.0453790321,6.8646e-06,0.0428885039,0.0428786037,0.042495391,0.040854222,0.0441634724,0.044486485,0.0443519834,0.0443814383,0.0429701904,0.0419823756,7.5872e-06,0.0408245661,0.0412235895,0.0416184454,0.0435266536,1.8065e-06,6.5033e-06,5.7807e-06,1.44517e-05,3.2516e-06
3VDJA,0,9.7997e-06,5.87981e-05,9.7997e-06,7.83975e-05,9.7997e-06,0.0,5.87981e-05,4.89984e-05,2.93991e-05,1.95994e-05,2.93991e-05,1.95994e-05,4.89984e-05,0.0449715159,0.0638763403,0.0600417984,0.0594443796,0.0437492795,0.0504503475,0.0542954354,0.0428402914,0.038866935,2.93991e-05,0.0467548608,0.0362784889,0.037477264,0.0470305894,0.0399088464,0.04185169,0.0338120869,0.0337710816,0.0378184275,0.0366198521,5.87981e-05,0.0371583764,0.0406141572,0.0327299278,0.0388932518,5.87981e-05,3.91988e-05,4.89984e-05,1.95994e-05,6.85978e-05,1.00736e-05,6.04417e-05,1.00736e-05,8.05889e-05,1.00736e-05,0.0,6.04417e-05,5.03681e-05,3.02208e-05,2.01472e-05,3.02208e-05,2.01472e-05,5.03681e-05,0.0584968251,0.0602176176,0.0581873087,0.0570219921,0.0462626937,0.0477405467,0.0436789784,0.0379976698,0.0435616324,3.02208e-05,0.0463145939,0.0391667337,0.0391378101,0.0486936519,0.0430393512,0.0384893458,0.0364283558,0.0355183257,0.0388891403,0.0342633529,6.04417e-05,0.0369364925,0.0379310145,0.0371677853,0.0340931876,6.04417e-05,4.02944e-05,5.03681e-05,2.01472e-05,7.05153e-05
4ADZA,0,4.30522e-05,3.64288e-05,1.65585e-05,2.31819e-05,3.31171e-05,3.3117e-06,6.6234e-06,1.65585e-05,1.32468e-05,0.0,6.6234e-06,3.64288e-05,2.31819e-05,0.0487679472,0.0462405273,0.0502724224,0.0601289744,0.0398064069,0.0425983671,0.046230534,0.0511007032,0.0401719215,1.32468e-05,0.0495606676,0.0446874743,0.0373974957,0.0437976831,0.0407120086,0.0367363582,0.0396854855,0.0402242447,0.0398109422,0.048881683,2.64937e-05,0.0428704972,0.0375264498,0.0361188802,0.0362252456,6.6234e-06,4.96756e-05,2.64937e-05,2.64937e-05,3.97405e-05,3.35666e-05,2.84025e-05,1.29102e-05,1.80743e-05,2.58204e-05,2.582e-06,5.1641e-06,1.29102e-05,1.03282e-05,0.0,5.1641e-06,2.84025e-05,1.80743e-05,0.0518860211,0.0525635354,0.0498524573,0.0549543383,0.0454868355,0.046081696,0.043392753,0.0464427408,0.0432595666,1.03282e-05,0.0497505681,0.044483765,0.0417384431,0.0430091392,0.041319101,0.0364146146,0.0382374481,0.0369596987,0.0381527461,0.0408843887,2.06564e-05,0.0435839585,0.0359131766,0.0374362072,0.0378482249,5.1641e-06,3.87307e-05,2.06564e-05,2.06564e-05,3.09845e-05
3VBAA,0,1.8735e-05,2.9976e-05,7.494e-06,1.68615e-05,9.3675e-06,2.06085e-05,1.4988e-05,7.494e-06,1.31145e-05,7.494e-06,1.31145e-05,2.6229e-05,2.06085e-05,0.0506883963,0.046487955,0.0412427705,0.0458505938,0.0479809198,0.0417888697,0.042567179,0.0484971057,0.0451930903,1.8735e-05,0.0428204233,0.0452896973,0.0419789597,0.0490716986,0.0420731051,0.0393456452,0.0452962179,0.0399332445,0.041572307,0.0408279344,2.6229e-05,0.0383368817,0.0391680673,0.0427159331,0.0409451419,7.494e-06,1.4988e-05,3.747e-06,2.6229e-05,2.43555e-05,1.58789e-05,2.54062e-05,6.3516e-06,1.4291e-05,7.9394e-06,1.74668e-05,1.27031e-05,6.3516e-06,1.11152e-05,6.3516e-06,1.11152e-05,2.22305e-05,1.74668e-05,0.0503107829,0.0502425857,0.0440455057,0.0452314739,0.0486747899,0.0423821627,0.0469904844,0.0451843464,0.0405958937,1.58789e-05,0.0445294659,0.0428184855,0.0422413982,0.0398546108,0.0430115534,0.0412518879,0.0463111471,0.0363401397,0.0426527037,0.0418664226,2.22305e-05,0.0421120951,0.039659043,0.0413913019,0.0420238389,6.3516e-06,1.27031e-05,3.1758e-06,2.22305e-05,2.06426e-05
3V9OA,0,2.86539e-05,1.71923e-05,2.29231e-05,1.71923e-05,1.14616e-05,2.29231e-05,1.71923e-05,8.5962e-06,1.43269e-05,1.43269e-05,1.14616e-05,2.57885e-05,4.29808e-05,0.0460422691,0.0492808401,0.042294273,0.0527443551,0.0499159347,0.0433070461,0.0510952491,0.0391674272,0.0463466931,0.0,0.0448180289,0.0447389154,0.0439403198,0.0394093138,0.0390142265,0.0423122132,0.0428409904,0.0360900804,0.0427445635,0.0463255916,3.43847e-05,0.0449797664,0.0314962164,0.0375492465,0.0431395546,1.14616e-05,3.43847e-05,1.43269e-05,3.15193e-05,2.57885e-05,2.37616e-05,1.42569e-05,1.90093e-05,1.42569e-05,9.5046e-06,1.90093e-05,1.42569e-05,7.1285e-06,1.18808e-05,1.18808e-05,9.5046e-06,2.13854e-05,3.56424e-05,0.0463049247,0.0482076549,0.0462147271,0.0487524377,0.0476637286,0.0449511627,0.044797411,0.0429640855,0.0454720373,0.0,0.0434934807,0.0441332896,0.0414260312,0.0439317538,0.0446323126,0.042341271,0.0436010397,0.0411011827,0.0431654507,0.0402244116,2.85139e-05,0.0419426324,0.0369544202,0.0370772989,0.0403098407,9.5046e-06,2.85139e-05,1.18808e-05,2.61377e-05,2.13854e-05
3V9BA,0,4.0339e-06,7.3343e-06,8.8012e-06,5.134e-06,9.5346e-06,8.4345e-06,7.3343e-06,3.6672e-06,3.3004e-06,6.2342e-06,2.9337e-06,5.8675e-06,4.4006e-06,0.0463095196,0.0449472794,0.045319047,0.0452353783,0.0469604423,0.0471455682,0.0432903599,0.0413712143,0.0428856217,8.4345e-06,0.0404137958,0.0417614929,0.0426851268,0.0406990828,0.0415722072,0.0445943609,0.0410392876,0.0425685528,0.0425205111,0.0446753301,8.8012e-06,0.0462208473,0.0396554367,0.0443826684,0.043615218,5.8675e-06,8.4345e-06,9.1679e-06,3.3004e-06,1.06348e-05,4.2404e-06,7.7097e-06,9.2517e-06,5.3968e-06,1.00226e-05,8.8662e-06,7.7097e-06,3.8549e-06,3.4694e-06,6.5533e-06,3.0839e-06,6.1678e-06,4.6258e-06,0.0462504108,0.0493628832,0.0459831803,0.0454147388,0.0470062563,0.0470858096,0.0432560604,0.0440619576,0.0433979223,8.8662e-06,0.0416216452,0.0414132935,0.0428071235,0.0396425763,0.0412188467,0.0424414226,0.0404073892,0.0439958791,0.0389046611,0.0446285236,9.2517e-06,0.0444266375,0.0398353905,0.0451936424,0.0415053596,6.1678e-06,8.8662e-06,9.6372e-06,3.4694e-06,1.11791e-05
2LNAA,0,1.4247e-05,2.84941e-05,4.27411e-05,2.84941e-05,2.84941e-05,3.56176e-05,2.84941e-05,5.69881e-05,7.1235e-06,2.13705e-05,2.84941e-05,4.27411e-05,7.12352e-05,0.0445855268,0.0466657259,0.0458312145,0.0491822683,0.0525449307,0.04339365,0.0418315162,0.0484580814,0.046358125,1.4247e-05,0.0467452711,0.0445606036,0.0377762147,0.041232006,0.0514443434,0.0393682404,0.0413531257,0.0365555956,0.0323397188,0.0373802353,6.41116e-05,0.0494614491,0.0416247335,0.0345702085,0.0460391112,0.0,4.27411e-05,2.84941e-05,4.98646e-05,6.41116e-05,1.06209e-05,2.12419e-05,3.18628e-05,2.12419e-05,2.12419e-05,2.65524e-05,2.12419e-05,4.24838e-05,5.3105e-06,1.59314e-05,2.12419e-05,3.18628e-05,5.31047e-05,0.0454698069,0.0478137886,0.0455467265,0.0418255758,0.05092616,0.0456821988,0.0456278503,0.0452671466,0.0486632815,1.06209e-05,0.0458042806,0.0404661679,0.0452350136,0.0423250263,0.0467348722,0.0394706221,0.0418207998,0.0382823891,0.0382825041,0.039682328,4.77943e-05,0.0431178318,0.045068758,0.0392464135,0.0371200315,0.0,3.18628e-05,2.12419e-05,3.71733e-05,4.77943e-05
3V65B,0,1.3283e-06,3.7636e-06,1.9925e-06,6.642e-07,1.7711e-06,1.7711e-06,4.4277e-06,2.4353e-06,3.7636e-06,4.6491e-06,2.6566e-06,2.6566e-06,3.985e-06,0.0443543817,0.0442092198,0.0408657645,0.0421360464,0.0433829087,0.0419617703,0.0413174666,0.0461986403,0.0435694506,5.3133e-06,0.0466026777,0.043379411,0.0458502862,0.0463859526,0.041423112,0.045440581,0.0429591411,0.0439522719,0.0405891906,0.0429989187,4.4277e-06,0.0439629441,0.0425616907,0.0416670172,0.0441459221,1.88179e-05,1.9925e-06,2.6566e-06,7.5272e-06,8.6341e-06,1.9794e-06,5.6082e-06,2.969e-06,9.897e-07,2.6391e-06,2.6391e-06,6.5978e-06,3.6288e-06,5.6082e-06,6.9277e-06,3.9587e-06,3.9587e-06,5.9381e-06,0.0474594963,0.0440139045,0.0430612519,0.0455927575,0.04511497,0.0433538827,0.0416973336,0.0444550453,0.0426916181,7.9174e-06,0.0432117373,0.0434589053,0.0435516994,0.0427622325,0.0418821455,0.0435645509,0.0442730829,0.0433962453,0.0392790804,0.04444124,6.5978e-06,0.0440491758,0.0414647225,0.0427824885,0.0443154256,2.80408e-05,2.969e-06,3.9587e-06,1.12163e-05,1.28658e-05
3V53A,0,1.12073e-05,5.60363e-05,2.61503e-05,4.10933e-05,3.73576e-05,1.4943e-05,1.4943e-05,0.0,1.4943e-05,1.4943e-05,1.12073e-05,1.86788e-05,1.4943e-05,0.0537835893,0.0472884582,0.0523112151,0.0471106014,0.0472693146,0.0393455238,0.0425846222,0.0517224764,0.0415485941,1.12073e-05,0.0466107771,0.0383556985,0.0411359313,0.0425707115,0.0400668652,0.0419158092,0.0494358783,0.0448446168,0.0394382812,0.0419833676,3.36218e-05,0.044296289,0.0326586608,0.0363079904,0.036973909,7.4715e-06,3.36218e-05,2.24145e-05,1.12073e-05,4.48291e-05,9.861e-06,4.93052e-05,2.30091e-05,3.61572e-05,3.28702e-05,1.31481e-05,1.31481e-05,0.0,1.31481e-05,1.31481e-05,9.861e-06,1.64351e-05,1.31481e-05,0.053113938,0.0487976678,0.0509085914,0.0496161786,0.0472609541,0.0467023245,0.0421080039,0.0501645444,0.0431395533,9.861e-06,0.0481085774,0.0424821755,0.0394090678,0.0384864492,0.0422057251,0.0423961338,0.0459421356,0.0407131957,0.0376801316,0.039780914,2.95831e-05,0.0384404056,0.0334063802,0.037937762,0.0408113226,6.574e-06,2.95831e-05,1.97221e-05,9.861e-06,3.94442e-05
3V57B,0,3.77128e-05,1.63969e-05,1.63969e-05,8.1984e-06,1.80366e-05,1.47572e-05,9.8381e-06,1.63969e-05,8.1984e-06,4.9191e-06,1.47572e-05,1.80366e-05,1.14778e-05,0.0445084768,0.0431365216,0.0449614471,0.0452744541,0.044380146,0.0420889755,0.0479281813,0.049914808,0.0380229068,1.47572e-05,0.0426332902,0.0429991558,0.0421763464,0.0453126966,0.043504346,0.0434619982,0.0432847862,0.0470142931,0.0412684551,0.0424857757,1.80366e-05,0.0416106926,0.0407786258,0.0432360494,0.0397289868,1.63969e-05,6.5588e-06,1.80366e-05,1.80366e-05,1.6397e-06,3.83878e-05,1.66903e-05,1.66903e-05,8.3452e-06,1.83594e-05,1.50213e-05,1.00142e-05,1.66903e-05,8.3452e-06,5.0071e-06,1.50213e-05,1.83594e-05,1.16832e-05,0.0458314021,0.0450201869,0.0478438471,0.0409068484,0.0429023162,0.0440445452,0.050119562,0.0479732595,0.0397524895,1.50213e-05,0.0418191552,0.0423707578,0.0493878594,0.0434297594,0.0419863293,0.0443575509,0.0410283171,0.0401978002,0.0411644725,0.0418041922,1.83594e-05,0.0407285914,0.0426590419,0.0433237706,0.0410541952,1.66903e-05,6.6761e-06,1.83594e-05,1.83594e-05,1.669e-06
