SeqID,Class,ASAC,SPAC_10_0,SPAC_10_1,SPAC_10_2,SPAC_1_0,SPAC_1_1,SPAC_1_2,SPAC_2_0,SPAC_2_1,SPAC_2_2,SPAC_3_0,SPAC_3_1,SPAC_3_2,SPAC_4_0,SPAC_4_1,SPAC_4_2,SPAC_5_0,SPAC_5_1,SPAC_5_2,SPAC_6_0,SPAC_6_1,SPAC_6_2,SPAC_7_0,SPAC_7_1,SPAC_7_2,SPAC_8_0,SPAC_8_1,SPAC_8_2,SPAC_9_0,SPAC_9_1,SPAC_9_2,SPB_0_0,SPB_0_1,SPB_0_2,SPB_1_0,SPB_1_1,SPB_1_2,SPB_2_0,SPB_2_1,SPB_2_2,SP_0,SP_1,SP_2,SSC_C,SSC_E,SSC_H,SSO_C,SSO_E,SSO_H,TAAC_10_0,TAAC_10_1,TAAC_10_2,TAAC_10_3,TAAC_10_4,TAAC_10_5,TAAC_10_6,TAAC_10_7,TAAC_1_0,TAAC_1_1,TAAC_1_2,TAAC_1_3,TAAC_1_4,TAAC_1_5,TAAC_1_6,TAAC_1_7,TAAC_2_0,TAAC_2_1,TAAC_2_2,TAAC_2_3,TAAC_2_4,TAAC_2_5,TAAC_2_6,TAAC_2_7,TAAC_3_0,TAAC_3_1,TAAC_3_2,TAAC_3_3,TAAC_3_4,TAAC_3_5,TAAC_3_6,TAAC_3_7,TAAC_4_0,TAAC_4_1,TAAC_4_2,TAAC_4_3,TAAC_4_4,TAAC_4_5,TAAC_4_6,TAAC_4_7,TAAC_5_0,TAAC_5_1,TAAC_5_2,TAAC_5_3,TAAC_5_4,TAAC_5_5,TAAC_5_6,TAAC_5_7,TAAC_6_0,TAAC_6_1,TAAC_6_2,TAAC_6_3,TAAC_6_4,TAAC_6_5,TAAC_6_6,TAAC_6_7,TAAC_7_0,TAAC_7_1,TAAC_7_2,TAAC_7_3,TAAC_7_4,TAAC_7_5,TAAC_7_6,TAAC_7_7,TAAC_8_0,TAAC_8_1,TAAC_8_2,TAAC_8_3,TAAC_8_4,TAAC_8_5,TAAC_8_6,TAAC_8_7,TAAC_9_0,TAAC_9_1,TAAC_9_2,TAAC_9_3,TAAC_9_4,TAAC_9_5,TAAC_9_6,TAAC_9_7,TAB_0_0,TAB_0_1,TAB_0_2,TAB_0_3,TAB_0_4,TAB_0_5,TAB_0_6,TAB_0_7,TAB_1_0,TAB_1_1,TAB_1_2,TAB_1_3,TAB_1_4,TAB_1_5,TAB_1_6,TAB_1_7,TAB_2_0,TAB_2_1,TAB_2_2,TAB_2_3,TAB_2_4,TAB_2_5,TAB_2_6,TAB_2_7,TAB_3_0,TAB_3_1,TAB_3_2,TAB_3_3,TAB_3_4,TAB_3_5,TAB_3_6,TAB_3_7,TAB_4_0,TAB_4_1,TAB_4_2,TAB_4_3,TAB_4_4,TAB_4_5,TAB_4_6,TAB_4_7,TAB_5_0,TAB_5_1,TAB_5_2,TAB_5_3,TAB_5_4,TAB_5_5,TAB_5_6,TAB_5_7,TAB_6_0,TAB_6_1,TAB_6_2,TAB_6_3,TAB_6_4,TAB_6_5,TAB_6_6,TAB_6_7,TAB_7_0,TAB_7_1,TAB_7_2,TAB_7_3,TAB_7_4,TAB_7_5,TAB_7_6,TAB_7_7,TACCOS_0,TACCOS_1,TACCOS_2,TACCOS_3,TACSIN_0,TACSIN_1,TACSIN_2,TACSIN_3
1EE8B,1,47.012030075187965,0.2149264,0.1524515,0.0745309,0.3393245,0.2220892,0.1902049,0.2870983,0.1872813,0.1723148,0.2390801,0.1584667,0.152757,0.210868,0.1369163,0.1385266,0.1942308,0.1236332,0.1233731,0.1894332,0.125193,0.1059144,0.1865594,0.1306394,0.0923809,0.1959594,0.1436817,0.0828779,0.2060875,0.1517875,0.077166,0.3393245,0.0725876,0.0451475,0.073958,0.2220892,0.0046665,0.0444249,0.0056451,0.1902049,0.4595226,0.3000376,0.2394511,0.481203,0.2894737,0.2293233,128,77,61,0.6465727,0.1049064,0.845566,0.0480138,0.0369307,0.1288132,0.1113725,0.1745536,0.6215854,0.2454268,0.8478324,0.1254947,0.0783567,0.2360815,0.1266558,0.2498767,0.5931915,0.18543,0.8477256,0.090649,0.0590228,0.1562252,0.1196399,0.1513141,0.6129917,0.1821086,0.848075,0.0840946,0.0482061,0.1594421,0.1138677,0.1391074,0.599656,0.178053,0.8478884,0.0856144,0.0437022,0.1975259,0.1150369,0.0734713,0.6139976,0.1314285,0.8472389,0.0809623,0.0355718,0.1258434,0.1105637,0.0982739,0.5869148,0.1090345,0.8463846,0.0821783,0.0247529,0.1270967,0.1095989,0.0466571,0.5956896,0.1141878,0.8461091,0.0830754,0.0343279,0.1521134,0.1111044,0.0701797,0.5735152,0.1151164,0.8461353,0.081144,0.04289,0.1387933,0.1136444,0.0982685,0.6223227,0.1097034,0.8456837,0.0439346,0.0352208,0.1657628,0.113196,0.1329247,0.6215854,-0.1090595,-0.7246487,-0.0120966,-0.0366257,-0.0573569,0.2250502,0.128571,-0.1175333,0.2454268,0.150332,-0.2319803,-0.0885562,-0.2454525,-0.1303658,-0.341061,-0.7174492,0.1461332,0.8478324,0.0812268,0.0215505,0.0109371,-0.2807055,-0.1304058,-0.0609348,-0.0980897,0.0552579,0.1254947,0.0729511,0.1228005,0.0260991,0.1492241,0.0072219,-0.1434685,0.0269286,0.1412745,0.0783567,0.1812074,0.0516226,0.1651796,-0.0260851,-0.2049589,0.0079747,0.4185532,0.0853217,0.2360815,0.0765338,0.2659428,0.240992,-0.1345823,-0.2800853,0.1010702,0.0329629,0.0968901,0.1266558,0.1461184,0.14376,-0.1922466,-0.1454748,0.224731,0.0874008,0.1891189,0.1143402,0.2498767,0.0108888,-0.0173663,-0.3147514,-0.1758203,-0.7813946,0.1862113,0.9192087,0.0438865
1EIJA,1,76.38500000000002,0.075794,0.0004324,0.2712371,0.2524103,0.0234494,0.4643998,0.214554,0.0171751,0.435113,0.1851142,0.0114289,0.407895,0.1603568,0.0060998,0.3717879,0.1298701,0.0030318,0.3365165,0.0999478,0.0013132,0.3066683,0.0865728,0.0005355,0.2884584,0.0706108,0.0005099,0.268604,0.0679408,0.0005078,0.2614375,0.2524103,0.0390009,0.0879372,0.0404468,0.0234494,0.0026782,0.0862955,0.0040861,0.4643998,0.3866625,0.06585,0.5478875,0.4,0.025,0.575,32,2,46,0.8057241,-0.0605466,0.9316316,0.1082819,0.0407192,0.0904462,0.0173666,-0.0792271,0.8136638,0.2741321,0.9267775,0.3889671,0.1106339,0.4750282,0.0629555,0.3148511,0.8115701,0.2272527,0.9282287,0.3128419,0.0966694,0.3759609,0.0547695,0.2303416,0.8122642,0.1737709,0.928946,0.2874659,0.095448,0.2850143,0.0469871,0.1644078,0.8200577,0.1237548,0.9291028,0.1775387,0.0799178,0.1940795,0.0377839,0.1284681,0.8106516,0.0724605,0.9298879,0.1791785,0.065688,0.1586638,0.0318605,0.0874522,0.8078749,0.0238944,0.930375,0.1407822,0.054262,0.1096284,0.0252849,0.0290873,0.8080596,-0.0117425,0.9311482,0.1263129,0.0476097,0.0991791,0.0212914,-0.0081828,0.8092324,-0.0451394,0.9316733,0.1386943,0.0401861,0.0783164,0.0174656,-0.0555914,0.8065355,-0.0603298,0.9321161,0.0759329,0.0388439,0.0567347,0.01541,-0.0884953,0.8136638,0.1505969,-0.8660356,-0.3661832,-0.1961166,-0.324615,0.1724293,-0.1337431,0.1507877,0.2741321,-0.1952007,-0.3546141,-0.1499046,-0.3620526,-0.0559239,-0.3737548,-0.8671325,-0.1906611,0.9267775,0.4416109,0.2252796,0.4023455,-0.1687199,0.1727477,-0.3739233,-0.2163617,0.4280195,0.3889671,0.163803,0.3626682,-0.0274159,0.2873609,-0.2001939,-0.1663408,0.2311806,0.2251768,0.1106339,0.2465915,0.0056513,0.1711311,-0.3282418,-0.2911121,0.3990348,0.5380449,0.1851413,0.4750282,0.0138651,0.4233721,0.1712418,-0.0446157,-0.1668023,0.0219573,-0.0056834,0.0287142,0.0629555,0.0752272,-0.1269819,-0.2302513,0.1682031,0.3014554,0.1488089,0.3157984,0.0495797,0.3148511,0.222507,0.3746543,-0.1861809,0.1382627,-0.904284,-0.167465,0.9606516,0.4152095
1F1EA,1,51.644805194805194,0.1350169,0.0046834,0.3271634,0.2622988,0.0106874,0.4577509,0.2361339,0.0075321,0.4347087,0.2183566,0.0060373,0.4113732,0.1961089,0.0044427,0.3866629,0.1751162,0.0039735,0.3615241,0.1540559,0.0037451,0.3392059,0.1354494,0.0028887,0.3218222,0.1286352,0.0031015,0.3178603,0.1294306,0.0040456,0.3201597,0.2622988,0.0421926,0.0843978,0.0403249,0.0106874,0.0112068,0.0852538,0.0104104,0.4577509,0.3905844,0.0627273,0.5488442,0.4155844,0.0194805,0.5649351,64,3,87,0.6826799,-0.0146666,0.9412695,0.0907211,0.0685871,0.1309234,0.0284195,-0.0066182,0.678099,0.3159471,0.939224,0.2797975,0.0927839,0.4088206,0.0536878,0.2481257,0.6928247,0.2624265,0.9394402,0.3079462,0.090148,0.289726,0.0477261,0.2376863,0.6740559,0.1949073,0.9400867,0.2271731,0.0876854,0.2514089,0.0419281,0.1561335,0.685962,0.1400418,0.940313,0.249854,0.0818456,0.2052932,0.0374307,0.0971372,0.6815859,0.0760867,0.9406552,0.1393917,0.080566,0.1325107,0.031751,0.0744404,0.7167865,0.0251062,0.9409309,0.1352897,0.0700798,0.122454,0.0287556,0.0147119,0.6824576,-0.0253681,0.9413519,0.0711814,0.0687255,0.1082298,0.0267636,-0.0062445,0.6823132,-0.0400788,0.9416253,0.0817805,0.0724434,0.114059,0.0265325,-0.0115114,0.6801168,-0.0424418,0.9414968,0.0608127,0.069058,0.0930984,0.0267725,-0.0144748,0.678099,0.1648389,-0.8080423,-0.2253291,-0.2192794,-0.4139849,0.1339765,-0.1772553,0.1488095,0.3159471,-0.1412106,-0.3469767,-0.1219815,-0.3136463,-0.0576478,-0.3231387,-0.803005,-0.1381845,0.939224,0.3537188,0.2589977,0.4144533,-0.1689955,0.165237,-0.2697866,-0.1985642,0.3452809,0.2797975,0.1490005,0.3158966,-0.0076273,0.2641516,-0.2159353,-0.1250367,0.2601818,0.1760304,0.0927839,0.1999702,-0.0198117,0.1397912,-0.294126,-0.265865,0.4108621,0.4914244,0.1707791,0.4088206,-0.0119424,0.312542,0.1515803,-0.0508755,-0.1693492,0.0289682,-0.0278859,-0.000286,0.0536878,0.0518276,-0.139132,-0.2381352,0.160831,0.3238968,0.1089155,0.2709692,0.0360615,0.2481257,0.2601154,0.4012644,-0.1815379,0.1436764,-0.831745,-0.1199473,0.9680752,0.3360419
1F2RI,1,53.727,0.327981,0.0359957,0.0171724,0.4494776,0.1364906,0.10748,0.4105528,0.1104974,0.0972246,0.3827564,0.0876916,0.0875709,0.3614456,0.067691,0.0778311,0.3481728,0.0565185,0.0669346,0.3429592,0.0489014,0.0557978,0.3405668,0.0426074,0.0463588,0.3411944,0.0412389,0.0368547,0.3365007,0.0417172,0.0268407,0.4494776,0.0939863,0.0519612,0.0941859,0.1364906,0.0065843,0.0520502,0.0058093,0.10748,0.59925,0.2355,0.16412,0.68,0.2,0.12,68,20,12,0.7871508,0.0918716,0.8435054,-0.0525633,-0.0128466,-0.1125875,0.1092252,0.0963637,0.7604356,0.3489749,0.8428877,0.1434707,0.0509682,0.2909147,0.1419991,0.3821902,0.7613749,0.3125152,0.8420334,0.1112713,0.0451809,0.2263421,0.1370146,0.3271256,0.757461,0.2831661,0.8415147,0.1060916,0.0312266,0.1330249,0.1337689,0.3004055,0.7551108,0.2758614,0.8413489,0.060759,0.0135477,0.0910908,0.1303233,0.2729805,0.7564443,0.2213474,0.8412443,0.0378222,0.0101305,0.0617128,0.1285368,0.2186986,0.7719906,0.1960062,0.840429,-0.0044348,0.000951,-0.0212615,0.1199211,0.1864792,0.7721956,0.174002,0.8418825,-0.0065075,-0.0039901,-0.0318184,0.1178913,0.1691942,0.7675559,0.1437348,0.8434955,-0.0211682,-0.0122491,-0.0798734,0.1126059,0.1492059,0.7647031,0.1128586,0.8443113,-0.0283113,-0.0159931,-0.0849916,0.1100668,0.1271177,0.7604356,-0.3385379,-0.8067529,0.0351069,0.0123584,0.0757378,0.2979436,0.3438329,-0.3399908,0.3489749,0.3562416,-0.2052129,-0.0910069,-0.2429007,-0.1972224,-0.3968597,-0.8021842,0.3517395,0.8428877,0.0169752,-0.0091735,-0.1002654,-0.313796,-0.3591161,-0.0108438,-0.1025161,-0.0129739,0.1434707,0.0645189,0.1496439,0.0468475,0.1069639,0.0295365,-0.086142,-0.0094512,0.0976109,0.0509682,0.1097208,0.040171,0.1263052,0.1270376,-0.2433353,-0.1146325,0.3739553,0.1029761,0.2909147,0.1197387,0.2711722,0.3091055,-0.191493,-0.3153595,0.0961725,0.0348037,0.1167043,0.1419991,0.2106593,0.3785821,-0.3436965,-0.3632449,0.1761389,0.1202758,0.2717841,0.2125016,0.3821902,-0.0208064,-0.1382624,-0.3496041,-0.4185911,-0.8776199,0.401964,0.9171458,-0.0176972
1F6VA,1,60.93846153846153,0.0759324,0.0001829,0.3939407,0.2108599,0.0019701,0.4984653,0.171174,0.0011469,0.4673999,0.1352361,0.000778,0.4350299,0.110131,0.0006702,0.4104262,0.0967055,0.0006319,0.3967561,0.0887654,0.0006142,0.3862117,0.0769197,0.0004998,0.3735716,0.0679589,0.0003466,0.3729828,0.0687216,0.0002198,0.3786902,0.2108599,0.0145381,0.1220048,0.0140129,0.0019701,0.0090837,0.1219557,0.0085998,0.4984653,0.3537253,0.0248022,0.6221868,0.3516484,0.0,0.6483516,32,0,59,0.7083964,0.0563856,0.962361,0.2628919,0.0818407,0.340049,0.0139823,0.0394609,0.7217639,0.2758755,0.9605207,0.3597035,0.1046076,0.426714,0.0318514,0.312667,0.7607404,0.2161382,0.9608454,0.3579615,0.0926987,0.3939183,0.0262684,0.2304632,0.7180135,0.1619215,0.9605548,0.3046542,0.084647,0.3898526,0.0219382,0.1742369,0.7167832,0.108401,0.9604651,0.3488655,0.0848962,0.3578638,0.0210698,0.1328676,0.7180196,0.0878593,0.9603807,0.3107784,0.0796086,0.3477346,0.0179483,0.111238,0.7165167,0.049936,0.9601593,0.2593666,0.0768167,0.312038,0.016107,0.0651411,0.7179668,0.0400247,0.9600013,0.2876836,0.0755491,0.3150549,0.0159794,0.0396604,0.713545,0.0385472,0.9604697,0.2566729,0.0752419,0.3278907,0.0147448,0.0323929,0.71191,0.0460319,0.9622041,0.2640136,0.0778344,0.339372,0.013424,0.0299663,0.7217639,0.2760159,-0.8389193,-0.4516075,-0.243011,-0.5219565,0.1196586,-0.2714787,0.2955493,0.2758755,-0.3109546,-0.3289051,-0.1543863,-0.322294,-0.0073538,-0.3257748,-0.8381065,-0.2945939,0.9605207,0.5599974,0.2804154,0.5971797,-0.1382514,0.293406,-0.4673551,-0.2258613,0.5359279,0.3597035,0.1714135,0.381544,-0.0621966,0.3066831,-0.2507748,-0.1471638,0.2826985,0.2290173,0.1046076,0.225171,-0.0225808,0.1596404,-0.4897616,-0.2589293,0.5939673,0.5099867,0.1945503,0.426714,-0.0670578,0.3259524,0.1218591,0.0056808,-0.1391639,-0.0326667,-0.0281616,-0.0572921,0.0318514,0.0081002,-0.2128105,-0.2237764,0.2776218,0.2992228,0.1395771,0.2881126,0.0039036,0.312667,0.2823848,0.6043734,-0.1455124,0.277246,-0.8572291,-0.2968355,0.9795313,0.5447069
1G5HA,1,49.1508810572687,0.2375183,0.051117,0.0960971,0.3368397,0.1281921,0.2038348,0.3088778,0.1064034,0.1895946,0.2784803,0.0850013,0.1724457,0.2545866,0.0694395,0.1590339,0.2398933,0.059095,0.1472533,0.2305198,0.0537076,0.1358851,0.2274809,0.0509348,0.124997,0.2278984,0.0485699,0.1159576,0.2317165,0.0489741,0.106411,0.3368397,0.0737862,0.0767549,0.0734006,0.1281921,0.0123412,0.0789436,0.0117024,0.2038348,0.4896982,0.2139559,0.2942181,0.5440529,0.1872247,0.2687225,247,85,122,0.7520561,0.0362825,0.8756891,0.0519545,0.0113913,0.0628755,0.0830691,0.054567,0.7519352,0.2490159,0.8788023,0.1923182,0.058636,0.3242219,0.1054639,0.2752017,0.7393301,0.2131919,0.8779315,0.190426,0.047605,0.2179818,0.0997773,0.2089538,0.7468439,0.1668541,0.8773278,0.1724708,0.037126,0.1684427,0.0960842,0.1660717,0.7568931,0.1343191,0.8769539,0.1453655,0.0379773,0.1063516,0.093977,0.1207893,0.7422395,0.1197985,0.876687,0.1227418,0.0276848,0.1175056,0.0915939,0.1159647,0.7518847,0.1043022,0.8766712,0.1037085,0.0250176,0.1088183,0.0904254,0.0962834,0.7543163,0.0745933,0.8766393,0.1053711,0.0165896,0.0801294,0.0868197,0.0672528,0.7441292,0.063067,0.8762143,0.052272,0.0087615,0.0498133,0.0846383,0.0509788,0.7433496,0.0490801,0.8761022,0.0794869,0.0080531,0.0765673,0.0848627,0.0552767,0.7519352,-0.098382,-0.811019,-0.1776524,-0.0600002,-0.186924,0.2387807,0.1169743,-0.1166965,0.2490159,0.1134728,-0.2096131,-0.0920582,-0.2414575,-0.1151833,-0.3249072,-0.8068974,0.1193736,0.8788023,0.2314019,0.0683361,0.1796101,-0.2606029,-0.1046638,-0.1876145,-0.1122204,0.2136607,0.1923182,0.0867878,0.1996288,-0.0123848,0.1496415,-0.0532401,-0.1077114,0.0734778,0.1588658,0.058636,0.1704254,0.023768,0.1293001,-0.1162219,-0.1749959,0.1757471,0.4369486,0.1001696,0.3242219,0.0253392,0.3097511,0.2510294,-0.1095278,-0.2600746,0.0402164,0.0122459,0.0409862,0.1054639,0.1270854,0.1376595,-0.2241334,-0.1047216,0.2047446,0.0935295,0.2510955,0.1104455,0.2752017,0.0640178,0.1618557,-0.2857579,-0.138057,-0.8638755,0.1469331,0.9362314,0.2116472
1GDTB,1,60.75846994535518,0.1037284,0.0066599,0.2085241,0.2462357,0.1195935,0.4071209,0.2022165,0.1014792,0.3774898,0.1619486,0.0828728,0.3463921,0.1328447,0.067428,0.3193233,0.107969,0.0538873,0.2964512,0.095122,0.0423097,0.2753663,0.0863191,0.0326878,0.2522934,0.082563,0.0242781,0.2316667,0.0859496,0.0148723,0.2149308,0.2462357,0.0441022,0.067022,0.0411569,0.1195935,0.0062903,0.0697303,0.0039045,0.4071209,0.3594481,0.1661038,0.4770109,0.3551913,0.1584699,0.4863388,65,29,89,0.6740738,-0.0162285,0.8999243,0.060249,0.0155543,0.0743555,0.0398567,0.0393701,0.6778512,0.274625,0.8972078,0.2316198,0.1035802,0.372219,0.080799,0.2929582,0.6824858,0.2187439,0.8972513,0.2355227,0.1027777,0.2286096,0.07353,0.2223922,0.6837174,0.1736477,0.8967422,0.231821,0.0838005,0.2076713,0.0676847,0.1651276,0.7005887,0.123363,0.8974585,0.1512018,0.0778003,0.1902879,0.0635427,0.093265,0.6843263,0.0951474,0.8987744,0.1316634,0.0695174,0.1677841,0.0602981,0.1073057,0.680506,0.0715021,0.8982961,0.1237049,0.0587509,0.1409912,0.0533122,0.0620856,0.6854545,0.0357779,0.8995326,0.0937546,0.0509833,0.1100125,0.0508738,0.0913633,0.6791723,0.0186853,0.8988613,0.0692199,0.0302042,0.0993728,0.0454754,0.0531125,0.6983899,-0.0013289,0.899594,0.1036819,0.0311024,0.1281457,0.0444808,0.0337016,0.6778512,0.1199661,-0.7924758,-0.2107142,-0.1477242,-0.2973384,0.1648554,-0.1080786,0.101189,0.274625,-0.1153861,-0.3248506,-0.148531,-0.3036359,-0.0746953,-0.3601538,-0.7840487,-0.1112218,0.8972078,0.3091263,0.157035,0.2970476,-0.1980312,0.1116697,-0.2183203,-0.2016039,0.285581,0.2316198,0.1463795,0.2820171,0.0100517,0.2294887,-0.1273188,-0.1628257,0.159113,0.2112927,0.1035802,0.2070544,0.0214676,0.1919696,-0.2025903,-0.2381992,0.2865394,0.4847595,0.1495885,0.372219,0.0254049,0.3745967,0.191884,-0.0643134,-0.1993931,0.0572081,0.0089186,0.0419811,0.080799,0.0982663,-0.0397032,-0.2249728,0.1047667,0.2502848,0.1515655,0.3084512,0.0794892,0.2929582,0.1500805,0.2749673,-0.2212245,0.0735999,-0.8329904,-0.0871113,0.9454916,0.2815691
1HCRA,1,70.65769230769232,0.1302134,0.0005259,0.3470611,0.3162831,0.00176,0.4241922,0.2630906,0.0008379,0.3838209,0.2070152,0.0007855,0.3407648,0.173779,0.0006868,0.3199513,0.1505104,0.0011105,0.3170969,0.1273138,0.0007599,0.3134722,0.1037796,0.001233,0.3032813,0.1043511,0.0014558,0.3062693,0.1073746,0.0017695,0.3262161,0.3162831,0.0321032,0.089118,0.0153747,0.00176,0.0205633,0.1018215,0.0047802,0.4241922,0.4438846,0.0378462,0.5211923,0.4807692,0.0192308,0.5,25,1,26,0.6495017,0.0725612,0.9241476,0.0465898,0.0650008,0.1831608,0.0340835,0.0472179,0.6942724,0.2670429,0.9144491,0.2851904,0.0861042,0.4068184,0.0682196,0.2350017,0.6931369,0.1621011,0.916155,0.1724073,0.0652339,0.197709,0.0515081,0.1127692,0.6965456,0.0777304,0.9183284,0.1420768,0.0608439,0.0937868,0.0439172,0.0129686,0.6904696,0.0175349,0.9199368,-0.0294497,0.058971,0.1150942,0.0384897,-0.0211172,0.6780112,-0.0052784,0.9213879,-0.0670719,0.0670819,0.1154414,0.0352287,0.002391,0.6755684,-0.0020282,0.9220911,-0.0454684,0.0592627,0.1365534,0.031054,-0.0091161,0.6746522,-0.0004598,0.9252096,0.0057677,0.0563265,0.0851185,0.0248439,-0.0514866,0.6675022,0.0192527,0.9245465,0.08904,0.0719964,0.1137562,0.030338,-0.0587241,0.6560888,0.0545671,0.9242064,0.1258202,0.0697543,0.135816,0.0319199,-0.0264781,0.6942724,0.1390253,-0.7993535,-0.1703797,-0.2514803,-0.35192,0.1322518,-0.2092102,0.0886258,0.2670429,-0.1325811,-0.33948,-0.0800889,-0.3404203,-0.0594647,-0.2783104,-0.8158573,-0.10653,0.9144491,0.2880472,0.2331254,0.3054711,-0.1870623,0.1602506,-0.1949972,-0.1308852,0.270221,0.2851904,0.0740924,0.2787984,-0.0113371,0.2162398,-0.2073822,-0.1209084,0.2314363,0.1609976,0.0861042,0.1863737,-0.0130914,0.1387945,-0.1700716,-0.2338696,0.27781,0.4914775,0.0798221,0.4068184,0.0249975,0.3154985,0.1887686,-0.0488208,-0.1921678,0.0651442,-0.0386048,0.0404453,0.0682196,0.0614312,-0.0444951,-0.1764931,0.1224558,0.2742694,0.0587114,0.2776123,0.0424737,0.2350017,0.2281788,0.2668128,-0.2104637,0.1224718,-0.8253437,-0.0944841,0.9537739,0.2691821
1HKQA,1,53.89621212121212,0.1369074,0.1171009,0.1190422,0.246305,0.2067966,0.2462966,0.2013772,0.1725738,0.2223305,0.1462403,0.1337992,0.1942558,0.1208236,0.1058634,0.1803174,0.111751,0.0912827,0.1619237,0.1250057,0.0951483,0.1529471,0.1322939,0.1021422,0.1425412,0.1404156,0.1150027,0.129561,0.1446369,0.1184326,0.1210673,0.246305,0.077078,0.0603238,0.0791877,0.2067966,0.0120905,0.0576692,0.0149215,0.2462966,0.3875455,0.2967197,0.3159394,0.3863636,0.3030303,0.3106061,51,40,41,0.6402998,0.0369115,0.850223,-0.0057247,0.0257983,0.0726848,0.0967297,0.0286555,0.7033985,0.2707152,0.8502858,0.1801726,0.0777339,0.3715248,0.1293413,0.3167348,0.6738833,0.2146347,0.8494255,0.1475295,0.0633401,0.2188106,0.1202308,0.2019077,0.6623081,0.1783863,0.8476288,0.1063689,0.0269808,0.1259502,0.1083151,0.1626769,0.6658264,0.1406437,0.8477459,0.0700552,0.0053589,0.084658,0.1044168,0.0803312,0.6637871,0.0855453,0.8482578,0.060556,-0.0046041,0.0581032,0.0976196,0.0311887,0.6554835,0.0393694,0.8486689,0.0381448,0.0037758,0.0558528,0.0953347,0.0559686,0.6542228,0.0486623,0.8501286,0.0231748,0.0010545,0.0235355,0.0917049,-0.0267715,0.6542753,0.0156774,0.8502059,0.0521288,0.0117941,0.0040099,0.0919833,-0.0065669,0.6387653,0.0214058,0.8510443,0.0430966,0.024334,-0.0056264,0.0940316,0.0339574,0.7033985,-0.0827884,-0.7619603,-0.0760995,-0.055802,-0.0755255,0.2383544,0.1152958,-0.0797435,0.2707152,0.0930124,-0.2571477,-0.0920928,-0.2720419,-0.1253634,-0.3400427,-0.7504937,0.0894615,0.8502858,0.1594733,0.0490391,0.107391,-0.2719684,-0.1070489,-0.1220156,-0.1371586,0.1368398,0.1801726,0.0749209,0.1696812,0.0159357,0.1963847,-0.0188773,-0.1502449,0.0531739,0.1646255,0.0777339,0.2016897,0.0461925,0.1810241,-0.0148552,-0.2641938,0.0970074,0.404044,0.1175673,0.3715248,0.072888,0.3654689,0.262373,-0.1333487,-0.2721713,0.0753077,0.0333361,0.0986362,0.1293413,0.1650184,0.1785238,-0.2541029,-0.1155364,0.2244778,0.099104,0.2953314,0.133953,0.3167348,0.0357787,0.0643056,-0.309369,-0.1644427,-0.8220134,0.1355616,0.9197444,0.1225917
1HLVA,1,62.093893129771004,0.1103291,0.0007153,0.2916258,0.2750572,0.0096531,0.4755258,0.2344287,0.0049621,0.44607,0.1972692,0.0027409,0.4108107,0.1716286,0.0013264,0.3811455,0.1513295,0.0008321,0.3502087,0.1361479,0.0007216,0.3261275,0.1262979,0.0006405,0.3118977,0.1155704,0.0006625,0.3010644,0.1052731,0.0008088,0.2939435,0.2750572,0.0270603,0.0847662,0.0245834,0.0096531,0.0073374,0.0891507,0.0047155,0.4755258,0.3929466,0.0413053,0.5646412,0.4274809,0.0229008,0.5496183,56,3,72,0.7563427,-0.0479644,0.9330687,0.0874575,0.0579893,0.1178704,0.0236484,-0.0412744,0.7631419,0.2777275,0.9297229,0.311504,0.0976914,0.4244538,0.0577544,0.240657,0.7639701,0.2360685,0.9307324,0.325754,0.0965503,0.3273069,0.0508461,0.2095544,0.7631549,0.1700562,0.9308797,0.2666429,0.0872113,0.2462337,0.0451876,0.1684197,0.7628411,0.1155398,0.9313743,0.2095689,0.0782126,0.2396027,0.0409725,0.1135972,0.7625794,0.0467511,0.9317033,0.1711071,0.0712712,0.2025959,0.0351539,0.0296201,0.7602593,0.0087808,0.9324737,0.1638364,0.0651222,0.2065069,0.0310617,0.0184017,0.7596261,-0.0207804,0.9326584,0.1251425,0.0653839,0.1676303,0.0267264,-0.0148935,0.7577845,-0.0383323,0.9328362,0.1415145,0.0573247,0.1446319,0.0240146,-0.0362753,0.778596,-0.0414193,0.9333097,0.1028892,0.0571398,0.1064514,0.0207028,-0.0447689,0.7631419,0.1425038,-0.848616,-0.3109141,-0.2386525,-0.405137,0.1477632,-0.1364463,0.1308838,0.2777275,-0.1696505,-0.33047,-0.1296393,-0.3222153,-0.0583559,-0.3724545,-0.841666,-0.1637087,0.9297229,0.4061876,0.2531706,0.4263294,-0.1664507,0.1541641,-0.3211732,-0.2061955,0.3850577,0.311504,0.1674814,0.3561283,-0.0085149,0.2210406,-0.2287588,-0.1398442,0.2550341,0.2136696,0.0976914,0.2148356,-0.0112136,0.158391,-0.3208127,-0.1945699,0.4128358,0.5321744,0.1586782,0.4244538,-0.0041009,0.3375733,0.1661743,-0.038179,-0.1682319,0.0308435,-0.0252001,0.0035834,0.0577544,0.0666163,-0.0911581,-0.2262775,0.1505996,0.2877553,0.1153535,0.3173039,0.0569815,0.240657,0.2537783,0.4099667,-0.1824862,0.1272885,-0.8771061,-0.1467373,0.9628136,0.3835029
